id,document_id,depth,dist_from_leaf,parent_id,sort_order,identifier,kind,title,time_units,notes,extra_fields
11721,7,5,0,11719,1.0,rotation,Tutorial,Mathematics of rotation,,"This lesson will push you to derive the rotation formulas we used in Lesson One. So roll up your sleeves! This lesson takes 35-45 minutes to complete.
",{}
11722,7,4,1,11679,1.0,rendering,Topic,Rendering,,"“Rendering” is the final process of a movie, when the technical directors at Pixar calculate the color of every pixel in every frame of every shot in the film. If that sounds incredibly time-consuming, it is! But Pixar gets help from some mathematical equations.",{}
11723,7,5,0,11722,1.0,rendering1,Tutorial,Rendering 101,,Discover the basics behind the rendering equation. This lesson takes 35-40 minutes to complete.,{}
11724,7,5,0,11722,1.0,rendering-2,Tutorial,Mathematics of rendering,,"Explore the most fundamental calculation a ray tracer does: line-plane intersection in 2D and 3D. This lesson involves solving systems of equations and takes at least 60 minutes to complete.
",{}
11725,7,3,2,11555,1.0,nasa,Subject,NASA,,"NASA's vision is to reach for new heights and reveal the unknown so that what we do and learn will benefit all humankind.

This section contains a series of tutorials on astronomy and space exploration developed in collaboration with NASA",{}
11726,7,4,1,11725,1.0,nasa-welcome,Topic,Welcome to NASA Mission Control,,"Welcome to NASA Mission control, an introduction to the learning and exploration adventures offered in cooperation between NASA and Khan Academy!",{}
11727,7,5,0,11726,1.0,nasa-mission-control,Tutorial,Welcome,,This video is a short introduction to the resources developed by NASA and Khan Academy.,{}
11728,7,4,1,11725,1.0,measuringuniverse,Topic,Measuring the Universe,,How have we applied science and mathematics to understand our solar system?,{}
11729,7,5,0,11728,1.0,spacemath1,Tutorial,Modeling the solar system,,"Astronomy begins when we look up and start asking questions. Where are we? How big is the earth? This lesson is for all ages, start here!",{}
11730,7,5,0,11728,1.0,measure-the-solarsystem,Tutorial,Measuring the solar system,,"How can we apply geometry and trigonometry in order to measure the size of the earth, moon and sun?","{""exercise_slugs"": [""circles_and_arcs"", ""trigonometry_1"", ""solving_similar_triangles_2""]}"
11731,7,5,0,11728,1.0,orbital-mechanics,Tutorial,Orbital mechanics,,How do planets move? An introduction to orbital mechanics and the work of Johannes Kepler.,"{""exercise_slugs"": [""area-and-circumference-of-circles"", ""equation_of_an_ellipse""]}"
11732,7,5,0,11728,1.0,spectroscopy,Tutorial,Spectroscopy,,There is much more to light than meets the eye. Introduction to the electromagnetic spectrum and the science of spectroscopy.,{}
11733,7,4,1,11725,1.0,searchingforlife,Topic,Exploring the Universe,,"Centuries of observations ignited curiosity about other bodies in our solar system. Eventually, we reached out and touched them...what did we find?",{}
11734,7,5,0,11733,1.0,mars-modern-exploration,Tutorial,Mars: Modern exploration,,What are the conditions on the surface of Mars? Does it have life? Does it have water? Was the ancient environment habitable on Mars? This tutorial covers 20th century discoveries.,{}
11735,7,5,0,11733,1.0,exploring-mars-ancient,Tutorial,Mars: Ancient observations,,Where is Mars? How does it move? How far away is it? What are the conditions on the surface? This tutorial covers our initial observations of the Red Planet,{}
11736,7,5,0,11733,1.0,mars-science-lab,Tutorial,Curiosity rover: mission briefing,,"Why are we going to Mars today, where are we looking, what are we hoping to find?",{}
11737,7,5,0,11733,1.0,curiosity-discoveries,Tutorial,Curiosity rover: discoveries,,What did the curiosity rover find? Follow the mission timeline & findings here.,{}
11738,7,3,2,11555,1.0,big-history-project,Subject,Big History Project,,"Journey through nearly 14 billion years of history with the Big History Project, now available on Khan Academy. This course asks the big questions about our Universe, our planet, life and humanity. Examine our shared history across scales and disciplines. From the Big Bang to our still expanding universe, this course, created and maintained by the Big History Project, will lead you on a journey of",{}
11739,7,4,1,11738,1.0,what-is-big-history,Topic,1. What Is Big History?,,"Where did everything come from? How did we get to where we are now? Where do humans fit in? Where are things heading? These are questions that origin stories of different cultures have addressed for thousands of years. Big History attempts to answer them by examining the entire past of the Universe using the best available ideas from disciplines such as astronomy, chemistry, biology, and history. ",{}
11740,7,5,0,11739,1.0,welcome-to-big-history,Tutorial,1.0—Welcome to Big History,,"Big History is an exciting course that tells the 13.8 billion year history of the Universe from the Big Bang to the present. Before we really dive into the core concepts of Big History, it’s important to get an overview of what Big History is and what you can expect from the course.  Ready to challenge your idea of what studying history is all about?",{}
11741,7,5,0,11739,1.0,scale,Tutorial,1.1—Scale,,"Scale is incredibly important in understanding Big History. As you already know, this course looks at history at a larger scale than any other history course we’ve seen, and studying time and space over 13.8 billion years poses an interesting challenge. One way of dealing with this challenge is by using different scales so that each topic can be studied from the appropriate perspective. In this le",{}
11742,7,5,0,11739,1.0,origin-stories,Tutorial,1.2—Origin Stories,,"Origin stories are the emphasis of this lesson. Big History focuses on the modern, scientific origin story of how the world got to be the way it is. Big History is one origin story, and it’s important to recognize that many different types of origin stories exist. Some are thousands of years old and some are newer. They come from varying cultures and religions, but one theme runs through all of th",{}
11743,7,5,0,11739,1.0,what-are-disciplines,Tutorial,1.3—What Are Disciplines?,,"Big History is an interdisciplinary course—in other words, it looks at the history of the Universe and universal change from a number of very distinctive perspectives. Each perspective represents one or more areas of study (we call these disciplines), and each area of study strives to answer a completely different set of questions about ourselves, our planet, and the Universe. No one discipline ca",{}
11744,7,5,0,11739,1.0,my-big-history,Tutorial,1.4—My Big History,,"In this lesson, you’re going to spend a lot of time thinking about yourself in relation to the Big History narrative. What about your life is like Big History? It may seem like nothing is, but in fact, there are lots of things that have happened in your life that can be compared to the major events in Big History.  ",{}
11745,7,5,0,11739,1.0,other-materials1,Tutorial,Other Materials,,Access a range of other materials to support learning about this unit.,{}
11746,7,4,1,11738,1.0,big-bang,Topic,2. The Big Bang,,"Big History will introduce you to many new ideas and claims. You won’t simply accept these claims as facts and move on. You’ll be encouraged to test them. You’ll learn how to evaluate information presented to you, and be encouraged to decide for yourself what to believe and what to investigate further. This is how our thinking advances. Today’s scientific view of the history of the Universe is bas",{}
11747,7,5,0,11746,1.0,how-did-big-bang-change,Tutorial,2.0—How Did Our Understanding of the Universe Change?,,"Through the ages, astronomers have used the tools of their time to understand the origin and structure of the Universe. Their views built upon one another, leading to our modern view of the Universe.",{}
11748,7,5,0,11746,1.0,the-big-bang,Tutorial,2.1—The Big Bang,,"The Big Bang hasn’t always been the generally accepted explanation of how our Universe came to be. In fact, our views on the origin and structure of the Universe have changed drastically over the last thousand years. As new thinking and evidence have built upon one another, our understanding of the Universe has evolved. Over the ages, astronomers have used the tools of their time to understand the",{}
11749,7,5,0,11746,1.0,claim-testing,Tutorial,2.2—Claim Testing,,"The focus of this lesson is to begin to understand the process of claim testing. We use the term ""claim testing"" in Big History to mean the process that someone goes through when evaluating the truth of a statement that is made either in Big History or in other research that you might do. In general, when you encounter a claim, it’s important to ask why you should believe and trust in that claim. ",{}
11750,7,4,1,11738,1.0,stars-and-elements,Topic,3. Stars & Elements,,"By 200 million years after the Big Bang, the Universe had become a very dark and cold place. Then things started to change. First, galaxies and nebulae formed. These were the earliest structures in the Universe. Then stars – “hot spots” of light and energy – emerged from these clouds of dust and gas. Why did they form and how did they change everything? Stars, the first complex, stable entities in",{}
11751,7,5,0,11750,1.0,how-were-stars-formed,Tutorial,3.0—How Were Stars Formed?,,"In the years following the Big Bang, hydrogen atoms floated freely around the Universe. These atoms were slightly more packed together in some places than in others. In the more crowded areas, the hydrogen atoms were close enough to each other to let gravity do its work. In these little pockets of hydrogen, stars lit up across our Universe.",{}
11752,7,5,0,11750,1.0,creation-complex-elements,Tutorial,3.1—Creation of Complex Elements,,"With the birth of stars, new sources of light and energy emerged all over the Universe. They burned hydrogen to create helium. Helium was used to create carbon. Neon, oxygen, silicon, and iron were also created during the lives of stars. However, once these stars started running out of fuel is when things really got interesting. It’s in the massive explosions that resulted from certain stars runni",{}
11753,7,5,0,11750,1.0,knowing-stars-elements,Tutorial,3.2—Way of Knowing: Stars and Elements,,"Aging and dying stars get hotter than… well, they get hot. Hot enough to create new, heavier elements. What's so special about the heavier elements? Imagine life without metal.",{}
11754,7,4,1,11738,1.0,solar-system-and-earth,Topic,4. Our Solar System & Earth,,"Billowing clouds of matter spun around and around our young Sun, gradually forming just about everything in our Solar System – from meteors and asteroids to all the planets and moons. One planet in particular would enable the creation of even more remarkable complexity. ",{}
11755,7,5,0,11754,1.0,earth-and-form-solar-system,Tutorial,4.0—Earth & the Formation of Our Solar System,,"Before 1995, most people believed that the only planets in the Universe were found in our Solar System. Since 1995, hundreds of “exoplanets,” or planets outside of our Solar System, have been discovered orbiting other stars. The Earth and our Solar System are not as unique as they were once thought to be. Planet formation is now considered to be very common in the Universe, and planets can form in",{}
11756,7,5,0,11754,1.0,what-young-earth-was-like,Tutorial,4.1—What Was Young Earth Like?,,"Scientists estimate that the Earth formed about 4.6 billion years ago. The Earth that we know today, the relatively peaceful home of myriad forms of life, didn’t appear overnight. Rather, it took billions of years to slowly evolve into its current form. The process of accretion that led to the formation of the Earth was a violent one, and it produced an Earth that was only a little less violent an",{}
11757,7,5,0,11754,1.0,plate-tectonics-important,Tutorial,4.2—Why Is Plate Tectonics Important?,,"In the last lesson, you learned that the interior of the Earth changed over time to give the planet the unique layering that it currently possesses. In this lesson, you will learn that the surface of the Earth changes as well. The high temperatures that caused the differentiation of the Earth’s layers continue even today. In a process known as plate tectonics, the heat and movement of the mantle f",{}
11758,7,5,0,11754,1.0,knowing-solar-system-earth,Tutorial,4.3—Ways of Knowing: Our Solar System and Earth,,"Towering mountains and trembling earthquakes, the surface of our Earth is constantly in motion. Plate tectonics is responsible for the shape and position of our land.",{}
11759,7,4,1,11738,1.0,life,Topic,5. Life,,"What makes life so special? Is there life elsewhere in the Universe? And how exactly did life emerge and diversify? In many ways these remain mysteries, but we do have enough evidence to explore some possible answers.",{}
11760,7,5,0,11759,1.0,life-and-big-history,Tutorial,5.0—What Is Life? ,,"With the appearance of the first planets, the Universe became much more complex. Planets, which formed from clouds of chemicals created during the death of stars, are more chemically diverse than the stars from which they came. Planets also differ from stars because they don’t generate huge amounts of energy at their centers. As a result, their surface temperatures are much cooler. This combinatio",{}
11761,7,5,0,11759,1.0,what-is-life,Tutorial,5.1—How Did Life Begin and Change?,,"For centuries, scientists have searched for the answer to the question, how did life begin? Some have argued it began in a shallow pool of water. Others have argued that it began deep below the surface of the ocean. Still others believe that a meteor from some distant corner of the Universe brought to the Earth the ingredients for life. How life appeared and how it changed over time are some of th",{}
11762,7,5,0,11759,1.0,how-did-life-begin-change,Tutorial,5.2—How Do Earth and Life Interact? ?,,"The biosphere is an amazing place, serving as home for humans and many other species. The atmosphere provides the air we need to breathe, but the atmosphere also helps to protect us from the Sun’s radiation. The water, plants, and animals of the biosphere provide humans with many of the resources we need for survival. But as amazing the biosphere is in creating a “comfort zone” for humans, it can ",{}
11763,7,5,0,11759,1.0,knowing-life,Tutorial,5.3—Ways of Knowing: Life,,Life first appeared on Earth around 3.8 billion years ago—not long after the Earth itself —and life forms have been changing and diversifying ever since. How is it possible for scientists to know about the history of life? What methods do they use to study life and how it has evolved over time? The methods scientists use to reconstruct the story of living things and how they change over time also ,{}
11764,7,5,0,11759,1.0,other-materials5,Tutorial,Other Materials,,Access a range of other materials to support learning about this unit.,{}
11765,7,4,1,11738,1.0,early-humans,Topic,6. Early Humans,,"Humans are unusual. We walk upright and build cities, we travel from continent to continent in hours, and we communicate across the globe in an instant. We alone can build bombs and invent medicines. Why can we do all these things that other creatures can’t? What makes us so different from other species?",{}
11766,7,5,0,11765,1.0,how-ancestors-evolved,Tutorial,6.0—How Our Ancestors Evolved,,"How *did* life transform from a single-celled organism to our own species, one that can create, communicate, love, and hate? We’ll explore how bacteria, plants, and animals have transformed over time, leading to the arrival of Homo sapiens (fancy words for humans). We’ll then take a look at how this process of change led to the cultural evolution of humans and the development of our most powerful ",{}
11767,7,5,0,11765,1.0,ways-of-knowing-early-humans,Tutorial,6.1—Ways of Knowing: Early Humans,,"Considering we have never met a Homo habilis or an Australopithecus, how do we know about these early human species? Disciplines such as anthropology, archaeology, primatology, and history give us bits and pieces of evidence to help solve the puzzle of how humans have evolved over time. While we have learned a great deal about this topic in the last hundred years, there are still many unanswered q",{}
11768,7,5,0,11765,1.0,collective-learning,Tutorial,6.2—Collective Learning,,"Considering we have never met a Homo habilis or an Australopithecus, how do we know about these early human species? Disciplines such as anthropology, archaeology, primatology, and history give us bits and pieces of evidence to help solve the puzzle of how humans have evolved over time. While we have learned a great deal about this topic in the last hundred years, there are still many unanswered q",{}
11769,7,5,0,11765,1.0,how-did-first-humans-live,Tutorial,6.3—How Did the First Humans Live?,,"We often teach dogs a few basic tricks, such as how to sit, stay, and fetch. However, have you ever seen dogs teach one another tricks? They might mimic each other’s behavior, but that’s really not the same thing. Humans, on the other hand, can deliberately pass information to each other and teach one another new skills. This makes it much easier for each generation to pick up where the previous o",{}
11770,7,5,0,11765,1.0,other-materials6,Tutorial,Other Materials,,Access a range of other materials to support learning about this unit.,{}
11771,7,4,1,11738,1.0,agriculture-civilization,Topic,7. Agriculture & Civilization,,"If everyone had to survive as foragers, there wouldn't be nearly enough food to feed 7 billion people. Farming sustains us, and it's easy to assume it has always existed, but it hasn't. Humans invented agriculture. This altered our relationship with the Earth, drove population growth, and enabled the emergence of magnificent civilizations. ",{}
11772,7,5,0,11771,1.0,rise-of-agriculture,Tutorial,7.0—The Rise of Agriculture,,"All living things need energy to survive. For a long time, humans met their energy needs almost exclusively by eating the food they foraged in their local environment. In other words, humans were completely dependent on the plants and animals that nature provided. The invention of farming about 12,000 years ago gave humans access to vast new food and energy resources, which helped to dramatically ",{}
11773,7,5,0,11771,1.0,first-cities-states,Tutorial,7.1—The First Cities and States Appear,,"The invention of farming led to dramatic changes in the way humans got their food. By domesticating plants and animals, people could settle in one place. Because domestication gave people more control over the plants and animals in an area, human groups could grow bigger and denser. As these populations grew and turned into cities, states, and empires, greater opportunities for collective learning",{}
11774,7,5,0,11771,1.0,first-cities-appear,Tutorial,7.2—Ways of Knowing: Agriculture and Civilization,,"The mysterious pyramids of Ancient Egypt, the Great Wall of China, and the beauty of Machu Picchu (an old Incan city in Peru) are all impressive remnants left behind from some of the world’s ancient agrarian civilizations. But not every civilization has left behind such noticeable clues. In fact, many artifacts from agrarian civilizations fade away with time. But the clues that remain become impor",{}
11775,7,5,0,11771,1.0,other-materials7,Tutorial,Other Materials,,Access a range of other materials to support learning about this unit.,{}
11776,7,4,1,11738,1.0,expansion-interconnection,Topic,8. Expansion & Interconnection,,"Early humans had pretty small social networks. At most, they probably met only a couple hundred people who probably all lived very similar lives to their own. As people started farming, these networks got larger. People were increasingly specialized in their work and trade. Populations in cities got larger. Trade reached across longer distances, bringing together people with very different lives a",{}
11777,7,5,0,11776,1.0,expansion,Tutorial,8.0—Expansion ,,"For most of the agrarian era, the world was divided into four separate and distinct world zones. Over time, these zones slowly became more connected as networks of communication and exchange expanded. While innovations did occur throughout this era, such as irrigation, iron plows, and fast-ripening rice, none of these innovations were able to sustain long-term population growth, which limited expa",{}
11778,7,5,0,11776,1.0,exploration-interconnection,Tutorial,8.1—Exploration & Interconnection,,"The rise of agriculture ushered in an era of increasing innovation in communication and transportation that led different parts of the world to connect in entirely new ways. The voyages of Christopher Columbus extended this exchange from Afro-Eurasia to the Americas, which saw a massive movement of ideas, people, diseases, plants, and animals between the two hemispheres. The results of these excha",{}
11779,7,5,0,11776,1.0,commerce-collective-learning,Tutorial,8.2—Commerce & Collective Learning,,"Evading bandits through mountain passes, leading a caravan of yaks carrying silk and goods, sailing the trade winds off the Indian coastline – these are a few things you might have done as a trader in the age of agrarian civilizations. Systems of exchange and trade between large agrarian civilizations facilitated the transfer of goods from one civilization to the next, but they also helped share t",{}
11780,7,5,0,11776,1.0,other-materials8,Tutorial,Other Materials,,Access a range of other materials to support learning about this unit.,{}
11781,7,4,1,11738,1.0,acceleration,Topic,9. Acceleration,,"Just 500 years ago, humans lived in four separate world zones, each with distinct cultures and technologies. Now, humanity is linked within one interconnected network of information and commerce that spans the entire planet.",{}
11782,7,5,0,11781,1.0,bhp-acceleration,Tutorial,9.0—Acceleration ,,"For most of the agrarian era, the four world zones operated independently of each other with little or no knowledge of what was going on in the other zones. The world, in effect, was divided into four unconnected regions, none of which was really interested in the others. With the improved transportation and communication technologies developed 500 years ago, humans acquired the means for connecti",{}
11783,7,5,0,11781,1.0,the-anthropocene,Tutorial,9.1—The Anthropocene,,"For most of the past 10,000 years or so, the biosphere has been a fairly stable and predictable place. Whether you look at temperature, types of vegetation, soils, or sea level, the basic characteristics of the biosphere have remained about the same, having shown only moderate variation at any point within most of that time frame. That type of consistency is what prompted geologists to label the l",{}
11784,7,5,0,11781,1.0,changing-economies,Tutorial,9.2—Changing Economies,,"The Modern Revolution created the world we live in today. This world is very different from the world of 500 or 1,000 years ago, let alone 10,000 or 100,000 years ago. The connection of the four world zones allowed for the creation of a global network of exchange. Though this network was not built overnight, it emerged fairly quickly, and it increased the potential connections and diversity of con",{}
11785,7,5,0,11781,1.0,other-materials9,Tutorial,Other Materials,,Access a range of other materials to support learning about this unit.,{}
11786,7,4,1,11738,1.0,future,Topic,10. The Future,,What does 13.8 billion years of history tell you about yourself? How does knowing so much about the past change the way you think about the future? These may be the most important questions Big History asks. How would you answer them? Big History is an unfinished story.,{}
11787,7,5,0,11786,1.0,looking-back,Tutorial,10.0—Looking Back,,"Big History tells the story of the Universe from the Big Bang to the present. It would be impossible for any history course to cover everything related to its subject matter, and this challenge is particularly great in Big History because of the scales of time and size involved. Big History deals with this challenge by focusing on the eight turning points, or thresholds, over the course of the 13.",{}
11788,7,5,0,11786,1.0,the-biosphere,Tutorial,10.1—The Biosphere,,"As you learned in Unit 5, the biosphere is not static. The biosphere changes as a result of astronomical, geological, and biological influences. The dinosaurs, for example, became extinct as a result of an astronomical event—the effects of an asteroid impact on Earth. Every species impacts the biosphere, though the extent of that impact can vary dramatically. The impact of humans has changed over ",{}
11789,7,5,0,11786,1.0,looking-forward,Tutorial,10.2—Looking Forward,,"Historians typically focus on the past, asking questions like: What happened in the past? Why did it happen? What lessons can be drawn from these events? Studying the past is possible because there is lots of interesting evidence left behind for scholars of many disciplines—not just historians—to look at. Physicists, for example, can look at the abundance of hydrogen and helium in the Universe tod",{}
11790,7,5,0,11786,1.0,other-materials10,Tutorial,Other Materials,,Access a range of other materials to support learning about this unit.,{}
11791,7,3,2,11555,1.0,ssf-cci,Subject,Silicon Schools Fund and Clayton Christensen Institute,,Silicon Schools Fund and the Clayton Christensen Institute have teamed up to provide insight and guidance on delivering high-quality blended learning.  Learn more about how to personalize K-12 education for all students by combining the best of traditional schools with the transformative power of online learning.,{}
11792,7,4,1,11791,1.0,sscc-intro-blended-learning,Topic,Introduction to blended learning,,"An overview, definition and introduction to several different models of blended learning",{}
11793,7,5,0,11792,1.0,sscc-overview-blended-learning,Tutorial,An overview of blended learning,,Get an overview of blended learning along with the definition of blended learning and an introduction to several different models of blended learning.,{}
11794,7,5,0,11792,1.0,sscc-blended-learning-models,Tutorial,Four different blended learning models,,,{}
11795,7,4,1,11791,1.0,sscc-teaching-blended-learning,Topic,Teaching in a blended learning environment – rethinking the role of the teacher,,Discover how the role of the teacher is changing in blended-learning environments.  What parts of the job stay the same and what is different?  How does an organization support teachers in making the transition to blended learning?,{}
11796,7,5,0,11795,1.0,sscc-teacher-experience,Tutorial,An overview of the teacher experience,,,{}
11797,7,5,0,11795,1.0,sscc-blended-case-studies,Tutorial,Case studies: teaching in a blended learning environment,,,{}
11798,7,5,0,11795,1.0,sscc-blended-learning-motives,Tutorial,The moves of a blended learning teacher,,,{}
11799,7,4,1,11791,1.0,sscc-design-blended-learning,Topic,Redesigning a school toward blended learning ,,How can we challenge our assumptions about the ways that schools have always been organized and run?  How do leaders manage the change as their organizations transition from traditional models to blended learning?,{}
11800,7,5,0,11799,1.0,sscc-school-redesign,Tutorial,School redesign overview,,,{}
11801,7,5,0,11799,1.0,sscc-challenging-assumptions,Tutorial,Challenging existing assumptions,,,{}
11802,7,5,0,11799,1.0,sscc-leading-change,Tutorial,Leading change in blended learning,,,{}
11803,7,4,1,11791,1.0,sscc-blended-learning-decisions,Topic,"Making aligned hardware, software, and space decisions in a blended learning environment",,"Explore the choices you have to make around your software, hardware, and facilities and how to make sure they support your educational model",{}
11804,7,5,0,11803,1.0,sscc-decisions-overview,Tutorial,"Hardware, software and facilities decisions overview",,,{}
11805,7,5,0,11803,1.0,sscc-blended-software,Tutorial,Blended learning software,,,{}
11806,7,5,0,11803,1.0,sscc-blended-hardware,Tutorial,Blended learning hardware and infrastructure,,,{}
11807,7,5,0,11803,1.0,sscc-facilities-furniture,Tutorial,Blended learning facilities and furniture,,,{}
11808,7,3,2,11555,1.0,dartmouth-college,Subject,Dartmouth College,,"Founded in 1769, Dartmouth is a member of the Ivy League and consistently ranks among the world's greatest academic institutions. Dartmouth has forged a singular identity for combining its deep commitment to outstanding undergraduate liberal arts and graduate education with distinguished research and scholarship in the Arts & Sciences and its three leading professional schools—the Geisel School of",{}
11809,7,4,1,11808,1.0,dartmouth-algorithms,Topic,Learn Algorithms with Dartmouth College,,"In this collaboration with Dartmouth college professors Tom Cormen and Devin Balkcom, Khan Academy is offering an introduction to computer science algorithms, including searching, sorting, recursion, and graph theory.",{}
11810,7,5,0,11809,1.0,CvSOaYi89B4,Tutorial,What is an algorithm and why should you care?,,,{}
11811,7,3,2,11555,1.0,code-org,Subject,Code.org,,"Launched in 2013, Code.org is a non-profit dedicated to expanding access to computer science, and increasing participation by women and underrepresented students of color. Our vision is that every student in every school should have the opportunity to learn computer science. ",{}
11812,7,4,1,11811,1.0,how-computers-work,Topic,How Computers Work,,"Thanks to our partners at Code.org, you can learn how computers work - everything from what makes something a computer in the first place, how computers use electrical circuits to store and process information, and the ways hardware and software work together. ",{}
11813,7,5,0,11812,1.0,_bVqU4D_MVw,Tutorial,Introducing How Computers Work,,"Microsoft founder Bill Gates gives a quick overview of the entire How
Computers Work series.

",{}
11814,7,5,0,11812,1.0,xfKn5OjHLqQ,Tutorial,"What makes a computer, a computer?",,"Inventor and designer May-Li Khoe and virtual reality designer Nat Brown
introduce the four features that all computers share.

",{}
11815,7,5,0,11812,1.0,ewokFOSxabs,Tutorial,Binary & data,,"Adafruit founder Limor Fried and program manager Federico Gomez Suarez explain
how computers represent numbers, text, images, and sound using tiny electric
signals.

",{}
11816,7,5,0,11812,1.0,Sc3lh3D4rCw,Tutorial,Circuits & Logic,,"Adafruit founder Limor Fried and virtual reality designer Nat Brown show how
simple logical circuits underly everything your computer does.

",{}
11817,7,5,0,11812,1.0,MMzdKTtUIFM,Tutorial,"CPU, memory, input & output",,"Smart fabric designer Madison Maxey and founder and maker Danielle Applestone
explain the different components that allow computers to input, store,
process, and output information.

",{}
11818,7,5,0,11812,1.0,VzVSt6jxiqw,Tutorial,Hardware and Software,,"Engineering manager Erica Gomez, program manager Jerome Holman, and Microsoft
founder Bill Gates explain how a computer's hardware and software work
together.

",{}
11819,7,4,1,11811,1.0,internet-works,Topic,How the Internet Works,,"The Internet is part of nearly everything we do on a daily basis. But do you know how it all works? From WiFi to IP addresses to HTML to keeping information safe online, there’s a lot of important stuff going on that most of us don’t have the opportunity to learn more about. In six short, introductory videos, you’ll get an inside look into foundational concepts of everything from wires to websites",{}
11820,7,5,0,11819,1.0,Dxcc6ycZ73M,Tutorial,What is the Internet?,,"What is the internet? Short answer: a distributed packet-switched network.
This is the introduction video to the series, ""How the Internet Works"". Vint
Cerf, one of the ""fathers of the internet"" explains the history of the net and
how no one person or organization is really in charge of it.

",{}
11821,7,5,0,11819,1.0,qtmTMvXKKdg,Tutorial,"Wires, cables, and WiFi",,"Software engineer Tess Winlock introduces how the physical infrastructure of
the Internet moves information.

",{}
11822,7,5,0,11819,1.0,MwxMsaFFycg,Tutorial,IP addresses and DNS,,"The co-founder of the Internet Vint Cerf and software engineer Paola Mejia
take us through the ins and outs of how networks talk to each other.

",{}
11823,7,5,0,11819,1.0,aD_yi5VjF78,Tutorial,"Packets, routers, and reliability",,"Spotify engineer Lynn Root and Vint Cerf, Father of the Internet, explain how
information on the Internet is broken down into packets, and how to ensure
that information is reliably received.

",{}
11824,7,5,0,11819,1.0,1K64fWX5z4U,Tutorial,HTTP and HTML,,"Tumblr founder David Karp and Xbox program manager Jasmine Lawrence give a
detailed description of how files and webpages are sent and received using
HTTP and HTML.

",{}
11825,7,5,0,11819,1.0,6-JjHa-qLPk,Tutorial,Encryption and public keys,,"Mia Epner, who works on security for a US national intelligence agency,
explains how cryptography allows for the secure transfer of data online. This
video explains 256-bit encryption, public and private keys, SSL & TLS and
HTTPS.

",{}
11826,7,5,0,11819,1.0,5k24We8pED8,Tutorial,Cybersecurity and crime,,"Google Security Princess Parisa Tabriz and Jenny Martin from Symantec
introduce the most common types of cybercrime, including viruses, malware,
DDOS attacks and phishing scams.

",{}
11827,7,3,2,11555,1.0,bjc,Subject,Breakthrough Junior Challenge,,"The Breakthrough Junior Challenge is an annual challenge that invites students, ages 13-18, to share their passion for math and science with the world!",{}
11828,7,4,1,11827,1.0,2015-challenge,Topic,2015 Challenge ,,"The 2015 Breakthrough Junior Challenge ran from September 14, 2015 to November 8, 2015. We were impressed by the depth and range of math and science concepts covered in the challenge, and have chosen our favorite videos to share with our community.",{}
11829,7,5,0,11828,1.0,2015-math,Tutorial,2015 Challenge — Mathematics,,2015 Breakthrough Junior Challenge best videos on mathematics.,{}
11830,7,5,0,11828,1.0,2015-life-science,Tutorial,2015 Challenge — Life sciences,,2015 Breakthrough Junior Challenge best videos on life sciences.,{}
11831,7,5,0,11828,1.0,2015-physics,Tutorial,2015 Challenge — Physics,,2015 Breakthrough Junior Challenge best videos on physics.,{}
11832,7,4,1,11827,1.0,2018-challenge,Topic,2018 Challenge,,"The 2018 Breakthrough Junior Challenge generated an impressive group of video submissions in the fields of math, life sciences, and physics. We're excited the share the 16 finalists.",{}
11833,7,5,0,11832,1.0,2018-challenge-mathematics,Tutorial,2018 Challenge — Mathematics,,2018 Breakthrough Junior Challenge best videos on mathematics.,{}
11834,7,5,0,11832,1.0,2018-challenge-life-sciences,Tutorial,2018 Challenge — Life sciences,,2018 Breakthrough Junior Challenge best videos on life sciences.,{}
11835,7,5,0,11832,1.0,2018-challenge-physics,Tutorial,2018 Challenge — Physics,,2018 Breakthrough Junior Challenge best videos on physics.,{}
11836,7,3,2,11555,1.0,49ers-steam,Subject,49ers STEAM education,,"Established in 1946, the five-time Super Bowl Champion San Francisco 49ers has become recognized as one of the most successful and beloved franchises in the NFL. The team has a rich history of success on the field, but they also make a substantial and positive impact off the field, leading with a long-standing and proven commitment to support education at all levels. The organization is the first ",{}
11837,7,4,1,11836,1.0,49ers,Topic,49ers ask,,"Find out what interesting questions the 49ers have about STEAM (Science, Technology, Engineering, Art & Mathematics) and the game of football!",{}
11838,7,5,0,11837,1.0,49ers-ask-tutorial,Tutorial,49ers ask,,,{}
11839,7,4,1,11836,1.0,science-behind-the-game,Topic,Science behind the game,,"From the forces behind a football throw to the focus on Levi's® Stadium's environmental impact, science is present in every facet of 49ers football. In this section, you will explore the physical science behind the game and understand how structures can be designed to be eco-friendly.",{}
11840,7,5,0,11839,1.0,force-and-motion,Tutorial,Force and motion,,"Football is a very exciting, engaging, and physical game. Did you know the word “physical” comes from the word “physics”? Physics is the science of matter and energy. It’s also the science of interactions between matter and energy. The amazing game of football can teach you how energy is transferred by its interaction with matter.",{}
11841,7,5,0,11839,1.0,environment-sustainability,Tutorial,Environmental sustainability,,"A showcase for innovation in Silicon Valley, Levi's® Stadium was built to promote the success of the 49ers team as well as to support the protection and sustainability of our environment.",{}
11842,7,4,1,11836,1.0,49ers-tech-advancements1,Topic,Technological advancements,,"Advances in technology have dramatically changed the way that football is played and watched. There are many technological inventions that have made managing, playing, observing, and covering the game more efficient, convenient, and faster. ",{}
